Nom_Hotel,Adresse,Site_Web,Domaine,LinkedIn_Company,Source_LinkedIn,Email_Trouve,Type_Email,Nom_Associe
Fitness Park - Salle de sport Saint-Pierre-lès-Elbeuf,849 Rte de Pont-de-l'Arche 76320 Saint-Pierre-lès-Elbeuf France,https://www.fitnesspark.fr/club/saint-pierre-les-elbeuf/?utm_medium=Local_Inventory&utm_source=GMB&utm_campaign=Saint-Pierre-les-Elbeuf&utm_content=Yext,fitnesspark.fr,,,,,
FLORE-AQUATIQUE,rd56b 13790 Peynier France,http://www.flore-aquatique.com/,flore-aquatique.com,,,,,
Fontaine Conception,30 Gaulon 35520 Melesse France,https://www.fontaine-conception.fr/,fontaine-conception.fr,https://www.linkedin.com/company/fontaine-conception,Site propre (page d'accueil),,,
Forêt'vasion parc de loisirs accrobranche,RD 964 55110 Sivry-sur-Meuse France,http://www.foretvasion.com/,foretvasion.com,,,,,
Forêt Adrénaline Rennes - Parc Aventure,Rue du Professeur Maurice Audin 35700 Rennes France,https://www.foretadrenaline.com/rennes/,foretadrenaline.com,,,,,
Forêt des Légendes,Rte de Villeneuve 77700 Bailly-Romainvilliers France,https://www.centerparcs.fr/fr-fr/france/fp_VN_vacances-domaine-villages-nature-paris/foret-des-legendes?utm_source=google&utm_medium=Maps&utm_campaign=Maps_FR_Villages_Nature_Paris,centerparcs.fr,,,,,
Forest Arena | Parc de loisirs IDF | Accrobranche 77,10 Rue Maisonément 77240 Cesson France,http://forestarena77.fr/,forestarena77.fr,,,,,
ForestLand,Av. du Pont des Îles 01220 Divonne-les-Bains France,http://www.forestland.fr/,forestland.fr,,,contact@forestland.fr.,Générique,
Fort de l'Ile Madame,L'Île Madame 17730 Port-des-Barques France,http://www.ecomuseeportdesbarques.net/,ecomuseeportdesbarques.net,,,,,
Fort des Rousses - Caves d'affinage des comtés JuraFlore,Le Fort des Rousses 39220 Les Rousses France,https://www.fort-des-rousses.com/,fort-des-rousses.com,,,reservations@fort-des-rousses.com,Générique,
Fort Saint-André,Chem. du Fort Saint-André 39110 Salins-les-Bains France,https://fort-st-andre.com/,fort-st-andre.com,,,info@fort-st-andre.com,Générique,Fort Saint-André
France Aventures Saint Etienne - Parc d'accrobranche,Crêt Beauplomb 42650 Saint-Jean-Bonnefonds France,https://www.france-aventures.com/st-etienne-parc-attractions/,france-aventures.com,,,lyon@france-aventures.com,Nominatif,
FRANCHE COMTE NAUTIC,ILE DE LA MALADIERE Port de plaisance de Quai du Canal 70170 Port-sur-Saône France,http://www.fcnautic.com/,fcnautic.com,,,contact@fcnautic.com,Générique,
FRANKY BANANA,5 All. d'Athènes 93320 Les Pavillons-sous-Bois France,http://www.frankybanana.fr/,frankybanana.fr,,,contact@frankybanana.fr,Générique,Votre Nom
Fun Box,219 Rue de Sauxmarais 50110 Tourlaville France,https://www.fun-box.fr/,fun-box.fr,,,contact@fun-box.fr,Générique,
FUN PARK - Parc d'attractions - Manèges - Restauration sur place - Parking Gratuit,Rte de la Crouste 66140 Canet-en-Roussillon France,https://www.fun-park.fr/,fun-park.fr,,,,,
Gîte Au Bout d'un Etang,17 Gr Grande Rue 80560 Saint-Léger-lès-Authie France,https://www.booking-somme.com/location-Gite-Saint-leger-les-authie-80G91006.html,booking-somme.com,,,,,
Gîte du vieux chêne,Savaud 23600 Toulx-Sainte-Croix France,http://www.tourisme-creuse.com/fr/gites-locations-vacances/locations-gites-de-france-toulx-sainte-croix/darlet,tourisme-creuse.com,,,contact@tourisme-creuse.com,Générique,
Gîtes de France Alsace Bas-Rhin,2 All. d'Oslo 67300 Schiltigheim France,https://www.gites-67.alsace/fr/,gites-67.alsace,https://www.linkedin.com/company/gites-de-france-alsace,Site propre (page d'accueil),,,
Gîtes de la Futaie,1 Le Puy d'Anché 79190 Sauzé-entre-Bois France,http://www.gitesdelafutaie.fr/,gitesdelafutaie.fr,,,,,
Galaxie Kids parc de jeux,Zone Commerciale Cora Cambrai 500 Rue Blaise Pascal 59267 Proville France,http://www.galaxie-kids.fr/,galaxie-kids.fr,,,,,
Games in Forest | Parc attraction Montgenevre,Bois De Sestriere 05100 Montgenèvre France,https://www.gamesinforest.com/,gamesinforest.com,,,,,
Gare de Roumazières - Vélorail et Train de Charente-Limousine,Rte de Manot 16270 Roumazières-Loubert France,http://www.cf-charentelimousine.fr/,cf-charentelimousine.fr,,,,,
GECCO Aventure,303 Av. Francois Boissel 07260 Joyeuse France,https://www.gecco-aventure.com/,gecco-aventure.com,,,welcome@gecco-aventure.com,Nominatif,
Gioia di Natura,Pruno 20166 Pietrosella France,http://www.gioiadinatura.com/,gioiadinatura.com,,,,,
Gite de La Tuilerie,80 impasse de la Tuilerie 69770 Montrottier France,https://www.gitedelatuilerie.org/,gitedelatuilerie.org,,,,,
Golf de la Forêt d'Orient - Troyes,5 Route de Geraudot 10220 Rouilly-Sacey France,https://www.domaine-foret-orient.com/golf-hotel-restaurant-spa-troyes-rouilly-sacey,domaine-foret-orient.com,,,,,
Golf de Rougemont-le-Château,Route de Masevaux 90110 Rougemont-le-Château France,https://golf-rougemont.com/,golf-rougemont.com,https://www.linkedin.com/company/golfderougemontlechateau,Site propre (page d'accueil),contact@golf-rougemont.com,Générique,
Gorges de la Langouette,50 Rue de la Langouette 39150 Les Planches-en-Montagne France,https://www.cnjtourisme.fr/,cnjtourisme.fr,,,info@cnjtourisme.fr,Générique,
Gouffre de la Fage,La Fage 19600 Noailles France,http://www.gouffre-de-la-fage.com/,gouffre-de-la-fage.com,,,,,
Grande roue de Royan,Esplanade du bac 17200 Royan France,https://www.lagranderouederoyan.fr/,lagranderouederoyan.fr,,,,,
Grande Saline de Salins-les-Bains,3 Place des Salines 39110 Salins-les-Bains France,https://www.grande-saline.com/,grande-saline.com,,,accueil@grande-saline.com,Générique,Grande Saline
Grandeur Nature Accro du lac,Le Lac 48800 Pourcharesses France,https://grandeurnature48.com/accrobranche/,grandeurnature48.com,,,contact@grandeurnature48.com,Générique,
Grandeur Nature Canyoning Spéléo Via Ferrata,929 chemin de fouon bone 48800 Pourcharesses France,https://grandeurnature48.com/activites/,grandeurnature48.com,,,contact@grandeurnature48.com,Générique,
Grandeur Nature Centre de vacances et hébergement groupes,Le lac Quartier Morangiès 48800 Pourcharesses France,https://grandeurnature48.com/,grandeurnature48.com,,,contact@grandeurnature48.com,Générique,
Grimp a l'Arb,D547 60350 Pierrefonds France,https://grimpalarb.fr/,grimpalarb.fr,,,contact@grimpalarb.fr,Générique,
Grimpobranches Lusigny sur Barse,Lieu-dit Champ de l'Abbé Route du Lac 10270 Lusigny-sur-Barse France,https://www.grimpobranches.com/,grimpobranches.com,,,lusigny@grimpobranches.com,Nominatif,Grimpobranches Orient
Grotte de la Baume Bonne,Musée de Prehistoire des gorges du Verdon Rte de Montmeyan 04500 Quinson France,https://www.museeprehistoire.com/toute-lactualite/decouverte-de-la-grotte-de-la-baume-bonne,museeprehistoire.com,,,,,
Grotte de la Salamandre,Chem. de la Place du Roy 30430 Méjannes-le-Clap France,https://www.grottedelasalamandre.com/fr/,grottedelasalamandre.com,,,contact@grottedelasalamandre.com,Générique,The Grotte
Grotte de La Verna (Accueil),8250 Rte de Sainte-Engrâce 64560 Sainte-Engrâce France,http://www.laverna.fr/,laverna.fr,https://www.linkedin.com/company/grotte-de-la-verna,Site propre (page d'accueil),contact@laverna.fr,Générique,
Grotte du Bosc,Grotte du Le Bosc de la Cam 82140 Saint-Antonin-Noble-Val France,https://grottedubosc.com/,grottedubosc.com,,,,,
Grotte Pétrifiante,39 Rue Auguste Arnault 41800 Troo France,https://trootourisme.jimdofree.com/sites-visites-expositions-et-randos/grotte-p%C3%A9trifiante/,trootourisme.jimdofree.com,,,,,
Gulli Parc le Havre,70 Quai Frissard 76600 Le Havre France,https://www.gulli-parc.com/nos-parcs/le-havre/,gulli-parc.com,,,,,
Gulli Parc le Mans,ZA Les Portes de l'Océane Est Rue Jean de Vignolles 72650 Saint-Saturnin France,https://www.gulli-parc.com/nos-parcs/le-mans/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,gulli-parc.com,,,,,
Gulli Parc Rennes - Cap Malo,Avenue du Phare du Grand Jardin ZAC de Cap Malo 35520 Melesse France,https://www.gulli-parc.com/gulli-parc-cap-malo/decouvrez-votre-gulli-parc?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,gulli-parc.com,,,,,
Gulli Parc Toulouse,Centre Commercial Leclerc 5 All. des Champs Pinsons PORTE D 31650 Saint-Orens-de-Gameville France,https://www.gulli-parc.com/nos-parcs/toulouse/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,gulli-parc.com,,,,,
Gymnase Albert-Kemp,Chem. des Joncs 72120 Saint-Calais France,http://www.saint-calais.fr/culture-et-sport/infrastructures-sportives/,saint-calais.fr,,,,,
HALL B - Salle de sport,1 Chem. d'Azord 30980 Saint-Dionisy France,https://hallb.fr/,hallb.fr,,,contact@hallb.fr,Générique,
Halle des Sports,Accueil de loisirs 600 Av. du Gévaudan 43170 Saugues France,https://www.rivesduhautallier.fr/sports-loisirs,rivesduhautallier.fr,,,,,
HAPIK Salle d'escalade 100% fun - Espace climatisé,Centre Commercial Carrefour Rte de Mantes 78240 Chambourcy France,https://hapik.fr/centres-tarifs/chambourcy?utm_campaign=mybusiness-website&utm_medium=organic&utm_source=google,hapik.fr,https://www.linkedin.com/company/hapik,Site propre (page d'accueil),commercial@hapik.fr,Générique,
Harmony Sains en Gohelle,Parc de la Rocade 62114 Sains-en-Gohelle France,http://harmony-forme.fr/,harmony-forme.fr,,,,,
Hissého,14 Rue des Tamaris 13920 Saint-Mitre-les-Remparts France,https://hisseho.com/,hisseho.com,,,contact@hisseho.com,Générique,
hotel-sauna-store.com,3 Rue de l'Escouvrier 95200 Sarcelles France,https://www.hotel-sauna-store.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5106033914273227005,hotel-sauna-store.com,,,,,
Hydrofibi matériel aquagym breveté,Club Thalaform entrée Hôtel B&B - Mac Donald 131 Rte de Bénodet 29000 Quimper France,http://hydrofibi.fr/,hydrofibi.fr,,,,,
Iksir Sport Club,Chem. des Fermes 25480 École-Valentin France,https://www.iksir-sportclub.com/,iksir-sportclub.com,,,,,
Ile Ô Splash,77 Av. Mâ Loango Moé Poaty Pointe-Noire Congo-Brazzaville,https://www.tiktok.com/@ilesplash_pnr?_t=ZM-8uyoVirTe3r&_r=1,tiktok.com,https://www.linkedin.com/company/tiktok,Site propre (page contact/équipe),,,
Imersion Piscines & Spas – Sainte-Luce-sur-Loire,56 Rte de Paris 44980 Sainte-Luce-sur-Loire France,https://imersionpiscines.fr/,imersionpiscines.fr,,,contact@imersionpiscines.fr,Générique,
in TERRA CORSA,Route de Calvi Baccario Lieu-dit 20218 Morosaglia France,https://interracorsa.com/,interracorsa.com,https://www.linkedin.com/company/in-terra-corsa,Site propre (page d'accueil),info@interracorsa.com,Générique,
Irripiscine by Irrijardin Phalsbourg,Rue du Luxembourg 57370 Phalsbourg France,https://magasin.irripiscine.fr/grand-est/moselle/phalsbourg/irripiscine-by-irrijardin-phalsbourg,magasin.irripiscine.fr,https://www.linkedin.com/company/irripiscine-by-irrijardin,Site propre (page d'accueil),,,
Irripiscine by Irrijardin St-Bonnet-De-Mure,132 Av. Charles de Gaulle 69720 Saint-Bonnet-de-Mure France,https://magasin.irripiscine.fr/auvergne-rhone-alpes/rhone/saint-bonnet-de-mure/irripiscine-by-irrijardin-st-bonnet-de-mure,magasin.irripiscine.fr,https://www.linkedin.com/company/irripiscine-by-irrijardin,Site propre (page d'accueil),,,
Jardin Botanique de la Citadelle,601 Route de Cavaillon 84560 Ménerbes France,http://www.jardindelacitadelle.com/,jardindelacitadelle.com,,,,,
Jardin Botanique du Beau Pays,le Beau Pays 3091 Av. François Mitterrand 62730 Marck France,http://jardindubeaupays.fr/,jardindubeaupays.fr,,,contact@jardindubeaupays.fr,Générique,
JARDIN DES 5 SENS ET DES FORMES PREMIERES (du 1er juillet au 30 septembre),Jonction Chemin de Repentance à la forêt et Chemin du Plan de Lorgue 13100 Saint Marc Jaumegarde-Aix en Provence France,http://www.parcsetjardinspaca.com/,parcsetjardinspaca.com,,,contact@parcsetjardinspaca.com,Générique,
Jardin du Moulin Ventin,21 Chem. du Moulin 60120 Paillart France,https://jardindumoulinventin.fr/,jardindumoulinventin.fr,,,,,
Jardin du Pellinec,Jardin de Pellinec 1 Rue de la Baie de Pellinec 22710 Penvénan France,http://www.le-jardin-de-pellinec.fr/,le-jardin-de-pellinec.fr,,,contact@le-jardin-de-pellinec.fr,Générique,
Jardin Exotique de Ponteilla,7 Imp. du Jardin Exotique 66300 Ponteilla France,https://jardin-exotique-ponteilla.fr/,jardin-exotique-ponteilla.fr,,,contact@jardin-exotique-ponteilla.fr,Générique,
Jardin méditerranéen,49130 Sainte-Gemmes-sur-Loire France,https://www.anjou-tourisme.com/fr/diffusio/visites/jardin-mediterraneen-clos-des-vignes-sainte-gemmes-sur-loire_TFOPCUUCLOSVIGNES,anjou-tourisme.com,https://www.linkedin.com/company/anjou-tourisme,Site propre (page d'accueil),,,
Jardins de la Mer,Esplanade St Helier Jersey JE2 3QA Jersey,http://www.jerseydevelopment.je/,jerseydevelopment.je,https://www.linkedin.com/company/jersey-develop-co,Site propre (page d'accueil),enquiries@jerseydevelopment.je,Nominatif,
JCP Vacances,35 Rue de Blanzat 63100 Clermont-Ferrand France,https://www.jcpvacances.com/,jcpvacances.com,https://www.linkedin.com/company/jcp-vacances,Site propre (page d'accueil),contact@jcpvacances.com,Générique,
JETSKI TIZZANO,Tizzano Port de 20100 Sartène France,https://jetski-tizzano.com/,jetski-tizzano.com,,,contact@jetski-tizzano.com,Générique,Sartène Email
Jumpfun Park,2 Rue de Meulan 2 Rte de Bures 78540 Vernouillet France,http://www.jumpfun78.com/,jumpfun78.com,,,,,
Jungle Aventure Les Orres 1650,centre station 1650 M 05200 Les Orres France,https://jungle-aventure.fr/?utm_source=local&utm_term=gmb,jungle-aventure.fr,,,,,
Jungle Park,4372 Rte de Contis 40170 Saint-Julien-en-Born France,https://www.junglepark.fr/,junglepark.fr,,,,,
Kayman Canoës - Location Canoë Saint Antonin Noble Val - Gorges de l'Aveyron,190 Chemin de Fontales 82140 Saint-Antonin-Noble-Val France,http://www.kaymancanoes.com/,kaymancanoes.com,,,,,
Kinésithérapie Aqua Santé,2 Espa. le Colombier 76230 Quincampoix France,https://www.doctolib.fr/maison-de-sante/quincampoix/maison-medicale-aqua-sante,doctolib.fr,https://www.linkedin.com/company/doctolib,Site propre (page d'accueil),contact.dataprivacy@doctolib.com\\\,Nominatif,
King Kong,Le PAL 03290 Saint-Pourçain-sur-Besbre France,http://www.lepal.com/attractions/king-kong,lepal.com,https://www.linkedin.com/company/le-pal,Site propre (page d'accueil),webmaster@lepal.com,Générique,
L'île aux Pirates,Ouvert uniquement juillet août 115 Bd des Vendéens 85360 La Tranche-sur-Mer France,https://lile-aux-pirates.fr/,lile-aux-pirates.fr,,,,,
L'île aux Pirates,22700 Perros-Guirec France,https://m.facebook.com/lileauxpirates.perrosguirec,m.facebook.com,,,,,
L'île de bresse,172 A ZA Les Benoîts 71470 Romenay France,https://www.liledebresse.fr/,liledebresse.fr,,,,,
L'Accrobrancherie,Ecl de Bel air 56920 Saint-Gonnery France,http://www.laccrobrancherie.fr/,laccrobrancherie.fr,,,,,
L'Eau Cost Piscine Troyes,15 Rue des Châtaigniers 10410 Saint-Parres-aux-Tertres France,https://www.leaucost-piscine.fr/,leaucost-piscine.fr,,,,,
L'escapade concept,19 Rue Félix Chautemps 73200 Albertville France,http://www.weekend-romantique.fr/,weekend-romantique.fr,,,,,
L'Exclusif,10 Rte de Besançon 25480 Pirey France,https://lexclusif25.fr/,lexclusif25.fr,,,contact@lexclusif25.fr,Générique,
L'Hacienda,Rochefort D713 63500 Saint-Yvoine France,http://www.hacienda-piscine.fr/,hacienda-piscine.fr,,,,,
L'Oasis (matériel de bassin et carpe Koi japonaise),Rte de Chevannes 89000 Saint-Georges-sur-Baulche France,http://www.loasis-boutique.com/,loasis-boutique.com,,,,,
L'Odyssée des Lions de Mer,7 Beauval 41110 Saint-Aignan France,https://www.zoobeauval.com/spectacles-et-activites/spectacle-d-otaries-l-odyssee-des-lions-de-mer?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=zooparc,zoobeauval.com,https://www.linkedin.com/company/zoo-parc-de-beauval,Site propre (page d'accueil),,,
L'Univers de la Forme,24-26 24 Rue Martin Luther King 14280 Saint-Contest France,https://luniversdelaforme.com/,luniversdelaforme.com,https://www.linkedin.com/company/l-univers-de-la-forme,Site propre (page d'accueil),contact@luniversdelaforme.com,Générique,
L’anse du Lac – Centre de vacances de la FOL Aveyron,Le Lac 12290 Pont-de-Salars France,http://colos.laligue12.fr/,colos.laligue12.fr,,,,,
L Oasis des Delices bar restaurant piscine,parking la Noria 3 PLACE MARGUERITE BAYOU 34360 Saint-Chinian France,https://durandrobert09-droid.github.io/oasis-des-delices/,durandrobert09-droid.github.io,,,,,
LA BARBOTE / Canoë Kayak Gorges du Tarn / Mostuéjouls / Le Rozier,Saint-Pal Gorges du Tarn 12720 Mostuéjouls France,https://www.canoekayak-gorgesdutarn.com/fr/accueil/,canoekayak-gorgesdutarn.com,,,,,
La Cascade maternelle,4 Rue Kerjestin 29000 Quimper France,http://www.quimper.fr/502-l-accueil-de-vos-enfants.htm,quimper.fr,,,,,
La Ferme du Domaine,Le Domaine 35120 Broualan France,http://www.fermedudomaine.fr/,fermedudomaine.fr,,,,,
La Folie de Finfarine,Chem. des Écoliers 85440 Poiroux France,http://www.finfarine.fr/,finfarine.fr,,,contact@finfarine.fr,Générique,
La Forêt des Garagnas,Crêt Beauplomb 42650 Saint-Jean-Bonnefonds France,https://www.france-aventures.com/st-etienne-parc-attractions/activites-au-sol/la-foret-des-garagnas/,france-aventures.com,,,lyon@france-aventures.com,Nominatif,
La Grange de Renneville,1 Chem. des Templiers 27110 Sainte-Colombe-la-Commanderie France,http://lagrangederenneville.fr/,lagrangederenneville.fr,,,,,
La Guinguette des Fous de la Glisse - PARC,Rte d'Allègre 43320 Loudes France,http://www.lesfousdelaglisse.fr/,lesfousdelaglisse.fr,,,,,
La Java,Zone Industrielle de la Zinsel 5 Pl. du Geisselbronn 67590 Schweighouse-sur-Moder France,http://www.la-java-parc.fr/,la-java-parc.fr,,,info@la-java-parc.fr,Générique,
La Loc du Lac,Camping de Savel 38350 Mayres-Savel France,https://lalocdulac.fr/,lalocdulac.fr,,,,,
La Louveraie,4 Rue Frédéric Chopin 45140 Saint-Jean-de-la-Ruelle France,https://lalouveraie.fr/,lalouveraie.fr,,,,,
La Maison des Loups,La Forge 09110 Orlu France,http://www.maisondesloups.com/,maisondesloups.com,,,contact@maisondesloups.com,Générique,
La Maison du Bocage et le Jardin Botanique de Sains du Nord,35 Rue Jean Baptiste Lebas 59177 Sains-du-Nord France,http://www.maisondubocage.com/,maisondubocage.com,,,,,
La Maison du platier d'Oye,1005 Rte des Dunes 62215 Oye-Plage France,http://www.tourismeaudruicq-oyeplage.fr/,tourismeaudruicq-oyeplage.fr,,,,,
La maison du plein air des Gorges du Tarn - canyoning - spéléo - via ferrata Gorges du Tarn et Cévennes.,Pougnadoires 48210 Gorges du Tarn Causses France,https://www.canyoning-speleo-lozere.com/,canyoning-speleo-lozere.com,,,,,
La Perle du Verdon - Location de bateaux électriques - Lac d'Esparron,Le port 04800 Esparron-de-Verdon France,https://laperleduverdon.fr/,laperleduverdon.fr,https://www.linkedin.com/company/la-perle-du-verdon,Site propre (page contact/équipe),info@laperleduverdon.fr,Générique,
La Piscine à boules,1324 Rte de Bagatelle 62180 Rang-du-Fliers France,http://parcbagatelle.com/,parcbagatelle.com,,,contact@parcbagatelle.com,Générique,Parc Bagatelle
La Piscine de Sauzet,Rue du Lavoir 30190 Sauzet France,http://www.kananas.com/associationacdelagardonnenque3123/,kananas.com,,,,,
